d32d94a2-19d5-46d0-b969-702668056379,175,40.75023,-73.98674,2022-10-26 03:07:25.731600 UTC,8.6,0.04914286,dropoff,1
a97b8c9e-6841-4f8c-8312-2b517a35a7ca,439,40.77272,-73.94752,2022-10-26 03:08:06.731600 UTC,16.55,0.037699316,dropoff,1
7fed29ae-e196-4abe-8366-7a2a265355b1,340,40.7811,-73.95939,2022-10-26 03:07:38.731600 UTC,11.000001,0.032352943,dropoff,1
e473eee1-51f0-4c3b-a455-ff9f05338da9,202,40.6958,-73.94557,2022-10-26 03:07:51.731600 UTC,14.15,0.0700495,dropoff,1
695e125f-88ca-491f-8d32-ec72b9f4b776,384,40.72046,-73.9834,2022-10-26 03:08:13.731600 UTC,12.800001,0.033333335,dropoff,1
d99a14d9-9e7d-4895-bcf5-273373a70f0b,831,40.70608,-74.01771,2022-10-26 03:08:21.731600 UTC,20.76,0.02498195,dropoff,1
eff697e6-894a-454b-8230-c08c2b4a5004,509,40.80647,-73.96729,2022-10-26 03:08:57.731600 UTC,15.950001,0.031335954,dropoff,1
17e00a84-4b1e-4199-953a-1b74635112e3,156,40.77837,-73.95641,2022-10-26 03:08:47.731600 UTC,8.75,0.056089744,dropoff,1
de474e9a-b70b-421b-89d8-ad1afc1c623f,151,40.68772,-73.98685,2022-10-26 03:09:17.731600 UTC,9.25,0.06125828,dropoff,1
257acdac-158c-4469-b12c-fd3b9428b3be,418,40.7343,-74.00707,2022-10-26 03:09:17.731600 UTC,14.299999,0.034210525,dropoff,1
0f0ff61f-ca5a-4705-934d-d6e1d8d1dbf9,1857,40.63562,-74.03271,2022-10-26 03:09:56.731600 UTC,50.13,0.026995154,dropoff,1
021c9373-7bae-4467-9689-dcaf68f3fd1b,343,40.7078,-74.00835,2022-10-26 03:10:10.731600 UTC,12.359999,0.036034983,dropoff,1
de9d039f-3a7a-4a3b-874e-0fd2b066b72c,140,40.76224,-73.97873,2022-10-26 03:10:10.731600 UTC,7.87,0.056214284,dropoff,1
75daf404-ea8e-40db-8d32-1e6ed05abdcb,169,40.72868,-73.99247,2022-10-26 03:10:15.731600 UTC,8.92,0.052781064,dropoff,1
f3441539-cb87-4106-9ab0-5ac398349191,1520,40.74215,-73.99313,2022-10-26 03:10:21.731600 UTC,37.63,0.024756579,dropoff,1
c4514878-bbd3-42f9-b70d-88387ca3b130,569,40.83533,-73.92009,2022-10-26 03:10:26.731600 UTC,17.76,0.031212654,dropoff,1
e3b874e0-9745-4b3d-8b9d-fe59e65aa78f,314,40.7401,-73.98955,2022-10-26 03:10:36.731600 UTC,11.75,0.03742038,dropoff,1
